id	title	author	author_norm	GND	date	series	genre	publisher	license	tokenCount				
k00300002421	Maddrax - Folge 322	Mia Zorn				Maddrax	mix	Bastei	restricted					
k00300002422	Maddrax - Folge 336	Jo Zybell				Maddrax	mix	Bastei	restricted					
k00300002423	Maddrax - Folge 338	Oliver Fröhlich				Maddrax	mix	Bastei	restricted					
k00300002424	Maddrax - Folge 300	Oliver Fröhlich				Maddrax	mix	Bastei	restricted					
k00300002425	Maddrax - Folge 323	Manfred Weinland				Maddrax	mix	Bastei	restricted					
k00300002426	Maddrax - Folge 326	Manfred Weinland				Maddrax	mix	Bastei	restricted					
k00300002427	Maddrax - Folge 347	Michelle Stern				Maddrax	mix	Bastei	restricted					
k00300002428	Maddrax - Folge 316	Michelle Stern				Maddrax	mix	Bastei	restricted					
k00300002429	Maddrax - Folge 314	Michelle Stern				Maddrax	mix	Bastei	restricted					
k00300002430	Maddrax - Folge 303	Jo Zybell				Maddrax	mix	Bastei	restricted					
k00300002431	Maddrax - Folge 310	Michelle Stern				Maddrax	mix	Bastei	restricted					
k00300002432	Maddrax - Folge 327	Michelle Stern und Ansgar Back				Maddrax	mix	Bastei	restricted					
k00300002433	Maddrax - Folge 324	Michelle Stern				Maddrax	mix	Bastei	restricted					
k00300002434	Maddrax - Folge 343	Christian Schwarz				Maddrax	mix	Bastei	restricted					
k00300002435	Maddrax - Verschollen in der Zeit	Manfred Weinland				Maddrax	mix	Bastei	restricted					
k00300002436	Maddrax - Folge 342	Sascha Vennemann				Maddrax	mix	Bastei	restricted					
k00300002437	Maddrax - Folge 313	Stephanie Seidel				Maddrax	mix	Bastei	restricted					
k00300002438	Maddrax - Folge 334	Jo Zybell				Maddrax	mix	Bastei	restricted					
k00300002439	Maddrax - Folge 332	Ansgar Back				Maddrax	mix	Bastei	restricted					
k00300002440	Maddrax - Folge 309	Sascha Vennemann				Maddrax	mix	Bastei	restricted					
k00300002441	Maddrax - Folge 307	Christian Schwarz				Maddrax	mix	Bastei	restricted					
k00300002442	Maddrax - Folge 348	Oliver Fröhlich				Maddrax	mix	Bastei	restricted					
k00300002443	Maddrax - Folge 306	Jo Zybell				Maddrax	mix	Bastei	restricted					
k00300002444	Maddrax - Folge 321	Oliver Fröhlich				Maddrax	mix	Bastei	restricted					
k00300002445	Maddrax - Folge 333	Christian Schwarz				Maddrax	mix	Bastei	restricted					
k00300002446	Maddrax - Folge 317	Ronald M. Hahn				Maddrax	mix	Bastei	restricted					
k00300002447	Maddrax - Folge 320	Christian Schwarz				Maddrax	mix	Bastei	restricted					
k00300002448	Maddrax - Folge 337	Sascha Vennemann				Maddrax	mix	Bastei	restricted					
k00300002449	Maddrax - Folge 304	Sascha Vennemann				Maddrax	mix	Bastei	restricted					
k00300002450	Maddrax - Folge 335	Andreas Suchanek				Maddrax	mix	Bastei	restricted					
k00300002451	Maddrax - Folge 345	Andreas Suchanek				Maddrax	mix	Bastei	restricted					
k00300002452	Maddrax - Folge 319	Jo Zybell				Maddrax	mix	Bastei	restricted					
k00300002453	Maddrax - Folge 330	Jo Zybell				Maddrax	mix	Bastei	restricted					
k00300002454	Maddrax - Folge 344	Christian Schwarz				Maddrax	mix	Bastei	restricted					
k00300002455	Maddrax - Folge 328	Mia Zorn und Jo Zybell				Maddrax	mix	Bastei	restricted					
k00300002456	Maddrax - Folge 329	Sascha Vennemann				Maddrax	mix	Bastei	restricted					
k00300002457	Maddrax - Folge 311	Susan Schwartz				Maddrax	mix	Bastei	restricted					
k00300002458	Maddrax - Folge 312	Oliver Fröhlich				Maddrax	mix	Bastei	restricted					
k00300002459	Maddrax - Folge 302	Michelle Stern				Maddrax	mix	Bastei	restricted					
k00300002460	Maddrax - Folge 349	Manfred Weinland				Maddrax	mix	Bastei	restricted					
k00300002461	Maddrax - Folge 305	Michelle Stern				Maddrax	mix	Bastei	restricted					
k00300002462	Maddrax - Folge 346	Michelle Stern				Maddrax	mix	Bastei	restricted					
k00300002463	Maddrax - Folge 341	Andreas Suchanek				Maddrax	mix	Bastei	restricted					
k00300002464	Heiß wie die Nächte Siziliens	Sarah Morgan, Amanda Browning, Annie West, Julia James				Baccara	liebe	Cora	restricted					
k00300002465	Heimliches Verlangen nach dir	Sarah Morgan				Baccara	liebe	Cora	restricted					
k00300002466	Riskantes Spiel in Las Vegas	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002467	Dein Herz ist meine Beute	Cassie Miles, Beverly Long, B.J. Daniels				Baccara	liebe	Cora	restricted					
k00300002468	Tanz mit mir, Prinzessin!	Michelle Celmer				Baccara	liebe	Cora	restricted					
k00300002469	Schwüle Nächte in den Everglades	Carla Cassidy, Lena Diaz, Amanda Stevens				Baccara	liebe	Cora	restricted					
k00300002470	Falsche Verlobung mit dem Milliardär	Lynne Graham, Maisey Yates, Kate Hewitt				Baccara	liebe	Cora	restricted					
k00300002471	So sexy und so verführerisch	Maureen Child, Laura Wright, Jennifer Lewis, Barbara Dunlop, Emilie Rose, Anna Depalo				Baccara	liebe	Cora	restricted					
k00300002472	In Spanien kam die Liebe	Margaret Mayo, Barbara McMahon, Fiona McArthur, Rebecca Winters				Baccara	liebe	Cora	restricted					
k00300002473	Die Wahrheit kennt nur der Wüstenwind	Lynne Graham, Sandra Marton, Robyn Donald, Shirley Jump				Baccara	liebe	Cora	restricted					
k00300002474	Stürmische Begegnung in Alaska	Catherine Mann				Baccara	liebe	Cora	restricted					
k00300002475	Verführung auf den ersten Blick	Emma Darcy, Louisa George, Lucy Monroe, Kate Hardy				Baccara	liebe	Cora	restricted					
k00300002476	Tage der Versuchung	Michelle Celmer				Baccara	liebe	Cora	restricted					
k00300002477	Ich spüre deine Furcht	Janie Crouch				Baccara	liebe	Cora	restricted					
k00300002478	Unschuldig unter Verdacht	Janie Crouch				Baccara	liebe	Cora	restricted					
k00300002479	Tausend Lilien für die Liebe	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002480	Das Geheimnis der schönen Schlafwandlerin	Amanda Stevens, Debra Webb, Janice Kay Johnson				Baccara	liebe	Cora	restricted					
k00300002481	Was nach dem königlichen Ball geschah …	Michelle Celmer				Baccara	liebe	Cora	restricted					
k00300002482	Ein Meer von Angst und Liebe	Cynthia Eden, Lena Diaz, Carla Cassidy				Baccara	liebe	Cora	restricted					
k00300002483	Eine unfassbar sinnliche Scheinehe	Joanne Rock				Baccara	liebe	Cora	restricted					
k00300002484	Im Rausch der Sinne	Lynne Graham, Maisey Yates, Kate Hewitt				Baccara	liebe	Cora	restricted					
k00300002485	Diese Nacht ist unser Geheimnis	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002486	Nur eine Nacht der Leidenschaft in Manhattan?	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002487	Küsse in einer Frühlingsnacht	Emma Darcy, Louisa George, Lucy Monroe, Kate Hardy				Baccara	liebe	Cora	restricted					
k00300002488	Insel der Sehnsucht	Sarah Morgan				Baccara	liebe	Cora	restricted					
k00300002489	Und ich erobere dich doch!	Lynne Graham, Maisey Yates, Kate Hewitt				Baccara	liebe	Cora	restricted					
k00300002490	Wie ein Schuss ins Herz	Cassie Miles, Carla Cassidy, Beverly Long				Baccara	liebe	Cora	restricted					
k00300002491	Liebeslist und Leidenschaft	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002492	Mein Ex, der Agent	Janie Crouch				Baccara	liebe	Cora	restricted					
k00300002493	PERSONEN	Cynthia Eden, Lena Diaz, Carla Cassidy				Baccara	liebe	Cora	restricted					
k00300002494	Millionär mit goldenem Herzen	Margaret Mayo, Barbara McMahon, Fiona McArthur, Rebecca Winters				Baccara	liebe	Cora	restricted					
k00300002495	Die süße Rache des Tycoons	Sharon Kendrick, Clare Connelly, Natalie Anderson, Olivia Gates, Lynne Graham, Maya Banks				Baccara	liebe	Cora	restricted					
k00300002496	Eingesperrt mit der Versuchung	Bronwyn Jameson, Tessa Radley, Maxine Sullivan, Jan Colley, Paula Roe, Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002497	Verbotenes Verlangen nach dem Milliardär	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002498	Zu hoch gepokert, Darling?	Heidi Rice, Charlotte Phillips, Ally Blake, Aimee Carson, Jennifer Rae, Lucy King				Baccara	liebe	Cora	restricted					
k00300002499	Wo mehr auf uns lauert als der Tod	Amanda Stevens, Debra Webb, Janice Kay Johnson				Baccara	liebe	Cora	restricted					
k00300002500	Im Bann des fremden Wüstenprinzen	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002501	Der Verführer mit der Maske	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002502	Die Sehnsucht des griechischen Millionärs	Melanie Milburne, Lucy Monroe, Sharon Kendrick, Nikki Logan				Baccara	liebe	Cora	restricted					
k00300002503	Sinnliche Sehnsucht nach dir	Joanne Rock				Baccara	liebe	Cora	restricted					
k00300002504	Wogen der Sehnsucht	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Baccara	liebe	Cora	restricted					
k00300002505	Die Rückkehr des griechischen Tycoons	Sharon Kendrick, Clare Connelly, Natalie Anderson, Olivia Gates, Lynne Graham, Maya Banks				Baccara	liebe	Cora	restricted					
k00300002506	Bis die Hoffnung stirbt	Nichole Severn, Debra Webb, Rita Herron				Baccara	liebe	Cora	restricted					
k00300002507	Die Nacht, in der alles begann	Bronwyn Jameson, Tessa Radley, Maxine Sullivan, Jan Colley, Paula Roe, Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002508	Sinnlicher Pakt mit dem Tycoon	Sharon Kendrick, Clare Connelly, Natalie Anderson, Olivia Gates, Lynne Graham, Maya Banks				Baccara	liebe	Cora	restricted					
k00300002509	Der schöne Geist von Killer Cove	Cassie Miles, Carla Cassidy, Beverly Long				Baccara	liebe	Cora	restricted					
k00300002510	Eine englische Rose für den Millionär?	Melanie Milburne, Carol Marinelli, Carole Mortimer, Joss Wood				Baccara	liebe	Cora	restricted					
k00300002511	So sinnlich wie dein Kuss	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002512	Ein Prinz für gewisse Stunden?	Michelle Celmer				Baccara	liebe	Cora	restricted					
k00300002513	In der Hitze der floridianischen Nacht	Heather Graham, Lisa Childs, Carla Cassidy				Baccara	liebe	Cora	restricted					
k00300002514	Warum ist der Mann bloß so sexy?	Michelle Celmer				Baccara	liebe	Cora	restricted					
k00300002515	Ein unverschämtes Angebot	Bronwyn Jameson, Tessa Radley, Maxine Sullivan, Jan Colley, Paula Roe, Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002516	Tango der Leidenschaft	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Baccara	liebe	Cora	restricted					
k00300002517	Wenn es Nacht wird im Museum …	Heather Graham, Janie Crouch, Cynthia Eden				Baccara	liebe	Cora	restricted					
k00300002518	Heißes Dinner mit dem Millionär	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002519	Heiße Liebesnächte in New York	Melanie Milburne, Carol Marinelli, Carole Mortimer, Joss Wood				Baccara	liebe	Cora	restricted					
k00300002520	Verliebt in den Bruder des Prinzen	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Baccara	liebe	Cora	restricted					
k00300002521	Nie vergaß ich deine Küsse	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Baccara	liebe	Cora	restricted					
k00300002522	Heißes Dinner mit dem Millionär	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002523	Schenke mir noch eine Nacht	Brenda Harlen				Baccara	liebe	Cora	restricted					
k00300002524	Sinnliche Nächte in Alaska	Catherine Mann				Baccara	liebe	Cora	restricted					
k00300002525	Die schöne Fremde mit der Maske	Brenda Harlen				Baccara	liebe	Cora	restricted					
k00300002526	Verführung auf Capri	Sarah Morgan, Amanda Browning, Annie West, Julia James				Baccara	liebe	Cora	restricted					
k00300002527	Lass dieses Glück für immer sein	Cara Colter, Susan Meier				Baccara	liebe	Cora	restricted					
k00300002528	Nur eine Nacht mit dem Tycoon?	Sharon Kendrick, Clare Connelly, Natalie Anderson, Olivia Gates, Lynne Graham, Maya Banks				Baccara	liebe	Cora	restricted					
k00300002529	Gefährliche Küsse in Mexiko	Elle James, Cynthia Eden, Tawny Weber				Baccara	liebe	Cora	restricted					
k00300002530	PERSONEN	Nichole Severn, Debra Webb, Rita Herron				Baccara	liebe	Cora	restricted					
k00300002531	Der Zauber einer Tropennacht	Heidi Rice, Charlotte Phillips, Ally Blake, Aimee Carson, Jennifer Rae, Lucy King				Baccara	liebe	Cora	restricted					
k00300002532	Nächte wie Feuer, Tage wie Eis	Maureen Child, Laura Wright, Jennifer Lewis, Barbara Dunlop, Emilie Rose, Anna Depalo				Baccara	liebe	Cora	restricted					
k00300002533	Blind Date am Valentinstag	Ally Blake, Bonnie Gardner, Raye Morgan, Lori Foster, Cheryl Anne Porter, Julie Elizabeth Leto				Baccara	liebe	Cora	restricted					
k00300002534	Wie verführt man seinen Chef?	Maureen Child, Laura Wright, Jennifer Lewis, Barbara Dunlop, Emilie Rose, Anna Depalo				Baccara	liebe	Cora	restricted					
k00300002535	Die süße Rache des Milliardärs	Lynne Graham, Lucy Ellis, Lynn Raye Harris, Jennie Adams				Baccara	liebe	Cora	restricted					
k00300002536	Verführt in dieser einen Nacht	Catherine Mann				Baccara	liebe	Cora	restricted					
k00300002537	Operation Herzschuss	Elizabeth Heiter, Cassie Miles, Elle James				Baccara	liebe	Cora	restricted					
k00300002538	Das Geheimnis des Milliardärs	Maureen Child, Laura Wright, Jennifer Lewis, Barbara Dunlop, Emilie Rose, Anna Depalo				Baccara	liebe	Cora	restricted					
k00300002539	Stürmisches Geheimnis	Sarah Morgan				Baccara	liebe	Cora	restricted					
k00300002540	Wiedersehen am Tag der Rache	Carla Cassidy, Lena Diaz, Amanda Stevens				Baccara	liebe	Cora	restricted					
k00300002541	Verführung über den Wolken	Emilie Rose, Rebecca Winters, Sharon Kendrick				Baccara	liebe	Cora	restricted					
k00300002542	Wie Glut unter dem Schnee	Catherine Mann				Baccara	liebe	Cora	restricted					
k00300002543	Komm mit auf die Insel unserer Liebe	Lynne Graham, Maisey Yates, Kate Hewitt				Baccara	liebe	Cora	restricted					
k00300002544	Klirrendes Eis, brennende Küsse	Catherine Mann				Baccara	liebe	Cora	restricted					
k00300002545	Märchenprinz für eine Nacht	Brenda Harlen				Baccara	liebe	Cora	restricted					
k00300002546	Neuanfang im Fadenkreuz	Cassie Miles, Beverly Long, B.J. Daniels				Baccara	liebe	Cora	restricted					
k00300002547	Verführt unter griechischen Sternen	Emilie Rose, Rebecca Winters, Sharon Kendrick				Baccara	liebe	Cora	restricted					
k00300002548	Der vergessene Code	Elizabeth Heiter, Cassie Miles, Elle James				Baccara	liebe	Cora	restricted					
k00300002549	Das Glück wartet in der Toskana	Lynne Graham, Sandra Marton, Robyn Donald, Shirley Jump				Baccara	liebe	Cora	restricted					
k00300002550	Entführung um Mitternacht	Nichole Severn, Debra Webb, Rita Herron				Baccara	liebe	Cora	restricted					
k00300002551	Glühende Küsse unter griechischer Sonne	Emilie Rose, Rebecca Winters, Sharon Kendrick				Baccara	liebe	Cora	restricted					
k00300002552	Eine fürstliche Affäre	Brenda Harlen				Baccara	liebe	Cora	restricted					
k00300002553	Blutrote Träume	Cassie Miles, Beverly Long, B.J. Daniels				Baccara	liebe	Cora	restricted					
k00300002554	Vertraut und doch so fremd	Lynne Graham, Sandra Marton, Robyn Donald, Shirley Jump				Baccara	liebe	Cora	restricted					
k00300002555	Vergiss nicht zu leben	Ally Blake, Bonnie Gardner, Raye Morgan, Lori Foster, Cheryl Anne Porter, Julie Elizabeth Leto				Baccara	liebe	Cora	restricted					
k00300002556	Für immer in deinen Armen?	Michelle Celmer				Baccara	liebe	Cora	restricted					
k00300002557	In den Armen der Angst	Carla Cassidy, Lena Diaz, Amanda Stevens				Baccara	liebe	Cora	restricted					
k00300002558	Heißer Abend in Florida	Ally Blake, Bonnie Gardner, Raye Morgan, Lori Foster, Cheryl Anne Porter, Julie Elizabeth Leto				Baccara	liebe	Cora	restricted					
k00300002559	Flitterwochen auf Spanisch	Melanie Milburne, Carol Marinelli, Carole Mortimer, Joss Wood				Baccara	liebe	Cora	restricted					
k00300002560	Heimliche Wünsche in eiskalten Nächten	Catherine Mann				Baccara	liebe	Cora	restricted					
k00300002561	Eine Braut wider Willen	Melanie Milburne, Lucy Monroe, Sharon Kendrick, Nikki Logan				Baccara	liebe	Cora	restricted					
k00300002562	Spiel nicht mit der Liebe!	Heidi Rice, Charlotte Phillips, Ally Blake, Aimee Carson, Jennifer Rae, Lucy King				Baccara	liebe	Cora	restricted					
k00300002563	Jenseits aller Vernunft	Heidi Rice, Charlotte Phillips, Ally Blake, Aimee Carson, Jennifer Rae, Lucy King				Baccara	liebe	Cora	restricted					
k00300002564	Emmas süßes Geheimnis	Margaret Mayo, Barbara McMahon, Fiona McArthur, Rebecca Winters				Baccara	liebe	Cora	restricted					
k00300002565	Wer bist du, geliebter Casanova?	Joanne Rock				Baccara	liebe	Cora	restricted					
k00300002566	Im Schatten deiner Angst	Elle James, Cynthia Eden, Tawny Weber				Baccara	liebe	Cora	restricted					
k00300002567	Wenn die Liebe nie vergeht	Sarah Morgan				Baccara	liebe	Cora	restricted					
k00300002568	Heiß verführt unter tausend Sternen	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002569	Verrat mir dein Geheimnis!	Cara Colter, Susan Meier				Baccara	liebe	Cora	restricted					
k00300002570	Riskante Wünsche	Heather Graham, Janie Crouch, Cynthia Eden				Baccara	liebe	Cora	restricted					
k00300002571	Vorwort	Sarah Morgan, Amanda Browning, Annie West, Julia James				Baccara	liebe	Cora	restricted					
k00300002573	Unvergesslich – brandgefährlich!	Heather Graham, Lisa Childs, Carla Cassidy				Baccara	liebe	Cora	restricted					
k00300002574	Cinderella und der stolze Scheich	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002575	Einzige Bedingung: Liebe	Bronwyn Jameson, Tessa Radley, Maxine Sullivan, Jan Colley, Paula Roe, Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002576	Sag zum Abschied „Ich liebe dich!“	Emma Darcy, Louisa George, Lucy Monroe, Kate Hardy				Baccara	liebe	Cora	restricted					
k00300002577	Diamanten und heiße Küsse	Bronwyn Jameson, Tessa Radley, Maxine Sullivan, Jan Colley, Paula Roe, Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002578	Du hast mein Herz gestohlen!	Cara Colter, Susan Meier				Baccara	liebe	Cora	restricted					
k00300002579	Ein königlicher Verführer	Michelle Celmer				Baccara	liebe	Cora	restricted					
k00300002580	In den Armen des Tycoons	Sharon Kendrick, Clare Connelly, Natalie Anderson, Olivia Gates, Lynne Graham, Maya Banks				Baccara	liebe	Cora	restricted					
k00300002581	Gerettet von dem sexy SEAL	Elle James, Cynthia Eden, Tawny Weber				Baccara	liebe	Cora	restricted					
k00300002582	Verlockende Küsse im Schloss am Meer	Brenda Harlen				Baccara	liebe	Cora	restricted					
k00300002583	Die Fremde im Schnee	Cindi Myers, Rita Herron, Lena Diaz				Baccara	liebe	Cora	restricted					
k00300002584	Karibische Liebesnächte mit dem Boss	Joanne Rock				Baccara	liebe	Cora	restricted					
k00300002585	Mit jedem Kuss verrinnt die Zeit	Cindi Myers, Rita Herron, Lena Diaz				Baccara	liebe	Cora	restricted					
k00300002586	Ich liebe dich, mein Engel	Ally Blake, Bonnie Gardner, Raye Morgan, Lori Foster, Cheryl Anne Porter, Julie Elizabeth Leto				Baccara	liebe	Cora	restricted					
k00300002587	Die schöne Zeugin nebenan	Cynthia Eden, Lena Diaz, Carla Cassidy				Baccara	liebe	Cora	restricted					
k00300002588	Nur einen Kuss vom Tod entfernt	Cassie Miles, Carla Cassidy, Beverly Long				Baccara	liebe	Cora	restricted					
k00300002589	Rasante Affäre in Monte Carlo	Lynne Graham, Lucy Ellis, Lynn Raye Harris, Jennie Adams				Baccara	liebe	Cora	restricted					
k00300002590	Verheiratet mit einem Millionär	Maureen Child, Laura Wright, Jennifer Lewis, Barbara Dunlop, Emilie Rose, Anna Depalo				Baccara	liebe	Cora	restricted					
k00300002591	Gestrandet auf der Insel der Leidenschaft	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002592	Verführt im Palazzo des Italieners	Lynne Graham, Lucy Ellis, Lynn Raye Harris, Jennie Adams				Baccara	liebe	Cora	restricted					
k00300002594	Zurück im Fadenkreuz	Cindi Myers, Rita Herron, Lena Diaz				Baccara	liebe	Cora	restricted					
k00300002595	Berauscht von deinen wilden Küssen	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002596	Wovon eine Prinzessin träumt	Michelle Celmer				Baccara	liebe	Cora	restricted					
k00300002597	Die sinnliche Rache des Wüstenprinzen	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002598	Stille meine Sehnsucht, Geliebter!	Sarah Morgan, Amanda Browning, Annie West, Julia James				Baccara	liebe	Cora	restricted					
k00300002599	Sicher in deinen starken Armen	Joanne Rock				Baccara	liebe	Cora	restricted					
k00300002600	Mein sexy Nachbar	Maureen Child, Laura Wright, Jennifer Lewis, Barbara Dunlop, Emilie Rose, Anna Depalo				Baccara	liebe	Cora	restricted					
k00300002601	Deine Lippen, deine Küsse ... unwiderstehlich	Bronwyn Jameson, Tessa Radley, Maxine Sullivan, Jan Colley, Paula Roe, Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002602	Heiße Küsse in New Orleans	Heidi Rice, Charlotte Phillips, Ally Blake, Aimee Carson, Jennifer Rae, Lucy King				Baccara	liebe	Cora	restricted					
k00300002603	Herzöge küssen besser	Melanie Milburne, Lucy Monroe, Sharon Kendrick, Nikki Logan				Baccara	liebe	Cora	restricted					
k00300002604	Pikantes Geständnis im Palast der Sehnsucht	Caitlin Crews, Dani Collins, Maya Blake, Tara Pammi, Julia James, Angela Bissell, Nina Milne, Susan Stephens, Clare Connelly, Michelle Conder, Annie West				Baccara	liebe	Cora	restricted					
k00300002605	Blutmond über Chicago	Amanda Stevens, Debra Webb, Janice Kay Johnson				Baccara	liebe	Cora	restricted					
k00300002606	Heiße Versuchung in Alaska	Catherine Mann				Baccara	liebe	Cora	restricted					
k00300002607	Im Schloss des spanischen Grafen	Lynne Graham, Maisey Yates, Kate Hewitt				Baccara	liebe	Cora	restricted					
k00300002608	Eine Nacht mit dem Cowboy	Joanne Rock				Baccara	liebe	Cora	restricted					
k00300002609	Komm her und küss mich	Emilie Rose, Rebecca Winters, Sharon Kendrick				Baccara	liebe	Cora	restricted					
k00300002610	Ein Hauch von Tüll und Tod	Heather Graham, Lisa Childs, Carla Cassidy				Baccara	liebe	Cora	restricted					
k00300002611	Keine Nacht ohne Bodyguard	Elizabeth Heiter, Cassie Miles, Elle James				Baccara	liebe	Cora	restricted					
k00300002612	Liebeslist und Leidenschaft	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002613	Wo dich niemand hört	Heather Graham, Janie Crouch, Cynthia Eden				Baccara	liebe	Cora	restricted					
k00300002614	Nie wieder allein im Paradies	Lynne Graham, Maisey Yates, Kate Hewitt				Baccara	liebe	Cora	restricted					
k00300002615	Endlich der Richtige?	Ally Blake, Bonnie Gardner, Raye Morgan, Lori Foster, Cheryl Anne Porter, Julie Elizabeth Leto				Baccara	liebe	Cora	restricted					
k00300002616	Erpresst von dem griechischen Tycoon	Sharon Kendrick, Clare Connelly, Natalie Anderson, Olivia Gates, Lynne Graham, Maya Banks				Baccara	liebe	Cora	restricted					
k00300002617	Wenn die Leidenschaft wieder erwacht	Cara Colter, Susan Meier				Baccara	liebe	Cora	restricted					
k00300002618	Noch einmal dieses Fieber spür'n	Heidi Rice, Charlotte Phillips, Ally Blake, Aimee Carson, Jennifer Rae, Lucy King				Baccara	liebe	Cora	restricted					
k00300002619	Die feurigen Küsse des Milliardärs	Joanne Rock				Baccara	liebe	Cora	restricted					
k00300002620	Meine widerspenstige Prinzessin	Caitlin Crews, Abby Green, Melanie Milburne, Janette Kenny, India Grey				Baccara	liebe	Cora	restricted					
k00300002621	Wie ein sinnliches Fest	Joanne Rock				Baccara	liebe	Cora	restricted					
k00300002622	Diese Nacht ist unser Geheimnis	Yvonne Lindsay				Baccara	liebe	Cora	restricted					
k00300002623	Zum Verzweifeln? Zum Verlieben!	Donna Alward				Bianca	liebe	Cora	restricted					
k00300002624	Mit einem Kuss fängt alles an	Sheri Whitefeather, Jan Hudson, Kathleen Eagle, Lynne Marshall				Bianca	liebe	Cora	restricted					
k00300002625	Ein Cowboy für Cinderella	RaeAnne Thayne, Michelle Major, Victoria Pade, Judy Christenberry				Bianca	liebe	Cora	restricted					
k00300002626	Wenn du bleibst …	Kaitlyn Rice, Victoria Pade, Stella Bagwell, Rachel Lee				Bianca	liebe	Cora	restricted					
k00300002627	Kirschkuchen und süße Küsse	Gina Wilkins, Rebecca Winters, Marie Ferrarella, Olivia Miles				Bianca	liebe	Cora	restricted					
k00300002628	Schritt für Schritt zurück ins Glück	Victoria Pade, Christyne Butler, Marie Ferrarella, Mindy Klasky				Bianca	liebe	Cora	restricted					
k00300002629	Was, wenn es Liebe ist?	Gina Wilkins, Christyne Butler, Laura Marie Altom, Michelle Major				Bianca	liebe	Cora	restricted					
k00300002630	Zum Verzweifeln? Zum Verlieben!	Crystal Green, Jan Hudson, Karen Templeton, Donna Alward				Bianca	liebe	Cora	restricted					
k00300002631	Niemand widersteht Jace	Christine Rimmer, Melissa McClone, Susan Meier, Tracy Madison				Bianca	liebe	Cora	restricted					
k00300002632	Küss niemals deinen besten Freund	Victoria Pade, Judy Duarte, Stella Bagwell, Nancy Robards Thompson				Bianca	liebe	Cora	restricted					
k00300002633	Ein Ball wie ein Traum	Judy Duarte, Jan Hudson, Jennifer Greene, Cindy Kirk				Bianca	liebe	Cora	restricted					
k00300002634	Stadt, Land … Liebe?	Patricia Thayer, Helen R. Myers, Christine Flynn				Bianca	liebe	Cora	restricted					
k00300002635	Wie viel Liebe braucht eine Familie?	Patricia Thayer, Patricia Thayer, Teresa Southwick, Helen Lacey				Bianca	liebe	Cora	restricted					
k00300002636	Viel zu schön, um wahr zu sein?	Melanie Milburne, Carol Marinelli, Carole Mortimer, Joss Wood				Julia	liebe	Cora	restricted					
