	shuffle_k00300000852..tsv	shuffle_1025686527.tsv	k00300000740.tsv	shuffle_k00300000755..tsv	k00300000772.tsv	shuffle_k00300000068.tsv	k00300000053.tsv	k00300000028..tsv	k00300000088..tsv	shuffle_k00300000048..tsv	k00300000864.tsv	shuffle_k00300000767.tsv	shuffle_102568611X.tsv	k00300000775.tsv	shuffle_k00300000870.tsv	k00300000845.tsv	shuffle_k00300000760..tsv	shuffle_k00300000753.tsv	k00300000751.tsv	k00300000851..tsv	k00300000729..tsv	k00300001153.tsv	k00300000084..tsv	1025686357..tsv	shuffle_k00300000855..tsv	k00300001172..tsv	shuffle_k00300000058..tsv	shuffle_k00300000744.tsv	shuffle_k00300000095..tsv	shuffle_k00300000867.tsv	k00300000052..tsv	shuffle_k00300000004..tsv	shuffle_k00300000772.tsv	shuffle_k00300001181.tsv	shuffle_k00300000067..tsv	k00300000747..tsv	shuffle_k00300001153.tsv	k00300000741.tsv	shuffle_k00300000089.tsv	k00300000036..tsv	shuffle_k00300001174.tsv	k00300000736.tsv	shuffle_k00300000738.tsv	k00300001177..tsv	shuffle_k00300000019..tsv	k00300000840.tsv	k00300000769.tsv	shuffle_k00300000742.tsv	shuffle_k00300000002.tsv	k00300000849.tsv	k00300000030..tsv	k00300000089.tsv	shuffle_k00300001173.tsv	shuffle_k00300000066.tsv	shuffle_k00300000043..tsv	shuffle_1025686926.tsv	shuffle_k00300000765..tsv	shuffle_k00300000845.tsv	shuffle_k00300001149..tsv	k00300000090..tsv	1025686527.tsv	k00300000054.tsv	k00300000765..tsv	shuffle_k00300000050.tsv	shuffle_k00300000037.tsv	shuffle_k00300000741.tsv	shuffle_k00300000046.tsv	k00300000093.tsv	shuffle_k00300000007..tsv	k00300000848.tsv	shuffle_k00300000739.tsv	shuffle_k00300000077..tsv	k00300000773.tsv	k00300001174.tsv	k00300000870.tsv	shuffle_k00300001140.tsv	shuffle_k00300000016..tsv	shuffle_k00300000091..tsv	k00300000087.tsv	k00300000031..tsv	shuffle_k00300000090..tsv	shuffle_k00300000841.tsv	shuffle_k00300001183.tsv	shuffle_k00300000849.tsv	shuffle_k00300000072.tsv	k00300001152.tsv	shuffle_1025686667.tsv	shuffle_k00300000768.tsv	shuffle_k00300000023..tsv	shuffle_k00300000041..tsv	k00300000731.tsv	k00300000075..tsv	k00300000070.tsv	k00300000064..tsv	k00300001143.tsv	k00300000056.tsv	shuffle_k00300000092.tsv	k00300000016..tsv	k00300001175.tsv	1025692829.tsv	shuffle_k00300000727..tsv	shuffle_k00300000866.tsv	k00300000069.tsv	shuffle_k00300000847.tsv	k00300000753.tsv	k00300000863.tsv	k00300001150..tsv	shuffle_k00300000771..tsv	shuffle_k00300000759..tsv	k00300000035..tsv	shuffle_k00300001158.tsv	shuffle_k00300000747..tsv	k00300000080.tsv	k00300000073.tsv	shuffle_k00300001142.tsv	k00300000050.tsv	k00300001151.tsv	k00300000046.tsv	k00300000861..tsv	shuffle_k00300000076..tsv	shuffle_k00300001151.tsv	k00300001159..tsv	shuffle_k00300000036..tsv	shuffle_k00300000040..tsv	k00300000024..tsv	k00300000002.tsv	shuffle_k00300000726.tsv	shuffle_1025693256.tsv	shuffle_k00300000011.tsv	shuffle_k00300000730.tsv	shuffle_k00300001138.tsv	shuffle_1025686357..tsv	shuffle_k00300001137.tsv	k00300000048..tsv	k00300000001.tsv	k00300001163.tsv	shuffle_k00300000096.tsv	shuffle_k00300001164.tsv	shuffle_k00300000003.tsv	shuffle_k00300000085..tsv	k00300000033.tsv	shuffle_k00300000081.tsv	shuffle_k00300000758.tsv	k00300000091..tsv	k00300000760..tsv	shuffle_k00300001171.tsv	shuffle_k00300001136..tsv	102568611X.tsv	k00300001176.tsv	shuffle_k00300001176.tsv	shuffle_k00300000743.tsv	shuffle_k00300000088..tsv	k00300001149..tsv	k00300000076..tsv	k00300000766..tsv	k00300000081.tsv	shuffle_k00300000010.tsv	shuffle_k00300000049.tsv	shuffle_k00300000057.tsv	k00300000049.tsv	shuffle_k00300000863.tsv	shuffle_k00300000864.tsv	shuffle_k00300000026.tsv	k00300000758.tsv	k00300000045.tsv	shuffle_k00300000769.tsv	shuffle_k00300000032.tsv	k00300001179.tsv	k00300000022..tsv	shuffle_k00300000087.tsv	shuffle_k00300000086.tsv	k00300001160.tsv	shuffle_k00300001175.tsv	k00300000839.tsv	shuffle_k00300000065.tsv	k00300000065.tsv	k00300000043..tsv	k00300000072.tsv	shuffle_k00300000083..tsv	shuffle_k00300001146.tsv	k00300001135.tsv	shuffle_k00300000078.tsv	k00300001136..tsv	k00300000762.tsv	k00300000012.tsv	shuffle_k00300000748.tsv	shuffle_k00300000775.tsv	shuffle_k00300001169..tsv	k00300000854.tsv	k00300000029..tsv	k00300001168.tsv	k00300000858.tsv	k00300000011.tsv	k00300000078.tsv	shuffle_k00300000093.tsv	k00300000066.tsv	k00300001138.tsv	shuffle_k00300000075..tsv	shuffle_k00300000013.tsv	shuffle_k00300000029..tsv	k00300001180.tsv	k00300001173.tsv	k00300001154..tsv	k00300001183.tsv	k00300000841.tsv	shuffle_k00300000053.tsv	k00300000852..tsv	k00300000761.tsv	shuffle_k00300000080.tsv	shuffle_k00300000764.tsv	k00300001139..tsv	k00300000763.tsv	shuffle_k00300000844.tsv	shuffle_k00300000063..tsv	k00300000726.tsv	shuffle_k00300000859..tsv	shuffle_k00300000746.tsv	shuffle_k00300000751.tsv	k00300000738.tsv	shuffle_k00300001159..tsv	shuffle_k00300000725.tsv	shuffle_k00300001180.tsv	k00300001181.tsv	shuffle_k00300000030..tsv	k00300000855..tsv	k00300000019..tsv	shuffle_k00300000045.tsv	k00300001158.tsv	k00300000092.tsv	shuffle_k00300001134.tsv	k00300000771..tsv	k00300001166.tsv	k00300000010.tsv	shuffle_k00300000020.tsv	shuffle_k00300000017..tsv	k00300000085..tsv	k00300000055.tsv	shuffle_k00300000861..tsv	k00300000047.tsv	shuffle_k00300000073.tsv	shuffle_k00300000733..tsv	shuffle_k00300001166.tsv	shuffle_k00300000770.tsv	k00300000057.tsv	shuffle_k00300000839.tsv	k00300000847.tsv	1025686926.tsv	k00300000058..tsv	k00300000842..tsv	k00300001171.tsv	k00300000023..tsv	k00300000767.tsv	k00300000077..tsv	shuffle_k00300000846.tsv	k00300001169..tsv	shuffle_k00300000084..tsv	k00300001147..tsv	shuffle_k00300001147..tsv	shuffle_k00300000851..tsv	shuffle_k00300001157.tsv	shuffle_k00300001135.tsv	shuffle_k00300000034.tsv	k00300000759..tsv	k00300000034.tsv	k00300001164.tsv	shuffle_k00300000842..tsv	shuffle_k00300000070.tsv	k00300000857.tsv	shuffle_k00300001160.tsv	k00300001142.tsv	shuffle_k00300000022..tsv	k00300000003.tsv	shuffle_k00300000014.tsv	k00300000095..tsv	k00300000846.tsv	k00300000038.tsv	k00300001141.tsv	k00300000743.tsv	k00300000844.tsv	k00300000026.tsv	shuffle_k00300001155.tsv	shuffle_k00300001172..tsv	shuffle_k00300001150..tsv	shuffle_k00300000064..tsv	k00300000007..tsv	shuffle_k00300000729..tsv	shuffle_k00300000056.tsv	shuffle_k00300001168.tsv	k00300000748.tsv	shuffle_k00300001154..tsv	shuffle_k00300000006.tsv	shuffle_k00300000773.tsv	k00300001137.tsv	shuffle_k00300000047.tsv	k00300001157.tsv	k00300000062.tsv	k00300000768.tsv	k00300000867.tsv	k00300000013.tsv	shuffle_k00300000761.tsv	k00300000866.tsv	k00300000755..tsv	k00300000006.tsv	k00300000727..tsv	shuffle_k00300000840.tsv	k00300000770.tsv	shuffle_k00300000740.tsv	shuffle_1025692829.tsv	shuffle_k00300000052..tsv	shuffle_k00300000012.tsv	k00300001178.tsv	k00300000017..tsv	shuffle_k00300001161.tsv	shuffle_k00300001179.tsv	shuffle_k00300000033.tsv	shuffle_k00300000018.tsv	1025686411.tsv	k00300000020.tsv	k00300000037.tsv	shuffle_k00300001152.tsv	shuffle_k00300000082..tsv	k00300001161.tsv	shuffle_k00300001143.tsv	shuffle_k00300000028..tsv	k00300000041..tsv	shuffle_k00300001163.tsv	k00300001155.tsv	k00300000004..tsv	k00300000859..tsv	shuffle_k00300000069.tsv	shuffle_k00300000745..tsv	shuffle_k00300001177..tsv	shuffle_k00300000027.tsv	shuffle_k00300001139..tsv	k00300001146.tsv	k00300000745..tsv	shuffle_k00300000857.tsv	shuffle_k00300000055.tsv	k00300000096.tsv	k00300000018.tsv	shuffle_k00300000024..tsv	shuffle_k00300000766..tsv	shuffle_k00300000031..tsv	k00300000086.tsv	shuffle_k00300000001.tsv	shuffle_k00300000059..tsv	shuffle_k00300000763.tsv	k00300000725.tsv	k00300000744.tsv	shuffle_k00300000062.tsv	shuffle_k00300000848.tsv	shuffle_k00300000858.tsv	shuffle_k00300001141.tsv	k00300000742.tsv	k00300000067..tsv	k00300000733..tsv	1025686810..tsv	1025686667.tsv	k00300000059..tsv	k00300001140.tsv	k00300000063..tsv	shuffle_k00300000736.tsv	shuffle_1025686411.tsv	k00300000032.tsv	shuffle_1025686810..tsv	k00300000082..tsv	shuffle_k00300000854.tsv	k00300000083..tsv	shuffle_k00300000038.tsv	k00300000764.tsv	k00300000014.tsv	shuffle_k00300001178.tsv	shuffle_k00300000035..tsv	k00300000068.tsv	shuffle_k00300000762.tsv	1025693256.tsv	k00300000739.tsv	k00300000040..tsv	k00300001134.tsv	k00300000746.tsv	k00300000027.tsv	shuffle_k00300000731.tsv	shuffle_k00300000054.tsv	k00300000730.tsv
shuffle_k00300000090..tsv	21.329506010268183	18.65118963943483	20.52067767719319	25.45737136649195	18.970333098495455	23.270755969459433	22.606859029514602	19.86157133724406	19.876930665818385	18.556704206806916	19.53852885631469	20.3398467641774	21.43344903634276	22.188542099485716	20.465213740683037	21.11457319048691	20.03284652032131	19.560209931042174	21.304446180375482	21.40590398604254	25.76457049848444	22.392092317930587	18.532179039787504	18.53594899062895	22.858268914679375	23.468424533488186	25.636801540268973	23.331653150497353	21.530328217165962	19.229283190379338	24.670998760031125	22.434148587798102	18.952071152302253	21.151166097075958	25.00060450243272	18.965118839305422	22.691280289914918	17.408074270826017	22.13545791450159	20.83065780072057	21.38855736890496	21.317604423966163	32.34827868633842	26.35828365755622	22.054994256552078	21.129684991445792	32.34827868633842	32.34827868633842	20.885053100153378	24.925112142319403	23.904838364621185	23.827738935732306	21.57653519360374	21.42952631124888	24.390447934950355	19.216492172678546	24.81022363940284	21.96648114666959	28.503310695665878	22.774419081038843	18.308205095908693	21.14276661330098	24.774730320331315	21.11494516158913	25.393630655700637	16.788547752253443	19.174815028159024	21.374288440226902	22.413344969173554	23.42833397260267	22.76064817060679	23.414268069057062	22.882543263139123	22.120718097205152	21.708974132278477	22.42394639852245	22.335711347280085	18.893214711578626	22.215415475673787	22.658988525472388	0.0	22.881505682037297	20.767936372548487	23.29552480102387	23.091814504710204	25.20911580977679	20.035259012385282	17.910085359842203	19.61968999144466	21.781768940339845	22.09617994888792	25.92507785505753	20.09412846166966	26.952508836340716	26.06609053263322	20.613615481052534	22.13194474558527	21.908450116360473	21.578358167764215	20.131601976910904	22.416010117707188	21.62203030200699	20.515064385340352	20.289892688526123	20.027357962107985	21.51269259305306	23.96858801232999	18.937998663209278	19.301229623398534	18.123190304188824	22.65622833013608	19.91288325086585	20.882759969353966	21.9693984631949	20.87003630152169	20.10184337658778	20.236759265111353	21.13113078064331	25.281410319912926	24.282526028100317	21.09205644909767	24.275689955714004	20.609072259892688	24.152071763990868	22.69462715750409	21.809301891627737	21.19876484820996	17.44446811497308	20.840224727924554	21.96597065186454	20.675043132909646	18.621825321431608	21.308243806898947	21.704180854982948	22.007814134737153	24.622525092849884	19.19543596367277	20.156689521963255	19.65943920018783	19.32445056495628	23.202284596589877	21.628881230734752	21.66193340724366	19.654926123847652	18.439730168136997	22.43149006279943	25.94869517264477	32.34827868633842	25.504431430751993	23.575298171789367	20.529345760034115	21.56749179874997	27.704138594548457	24.014311592661517	18.51992845593898	21.750062331793124	19.819347797188165	20.571900975288255	22.63202805319425	20.656656280055234	20.914849710249158	19.540112172914352	20.661823547302046	23.80309300309322	20.66350729301121	32.34827868633842	19.879055734206585	23.271744097485932	20.960056125818465	21.65797177258685	23.150564698176613	21.263283894037958	18.379906976613903	20.545854904935666	21.43643963679482	22.797472145293657	23.994275472908463	22.623721257226872	23.066516299429804	22.203991673196736	23.05897927502907	20.824919987197553	26.810761759940917	22.00070945282681	22.573906261565075	21.021960051490552	21.34984165906457	26.369717208090478	19.086698217250365	32.34827868633842	20.337282493312504	23.656882074600112	21.254995968608096	21.29592713361753	20.719286290931837	22.978789939660157	23.46648395076104	25.138973849287687	23.337838785251474	22.039705109614587	18.908245027293137	21.649256229778516	21.745137241443214	22.759541192451735	19.912223404004713	23.47735219617652	23.267376623150017	23.34698373617349	20.19405146856589	21.72104145682603	23.99407105799343	22.032922405892954	20.96115432749049	17.889915476509508	22.18621705603105	24.235195136515916	20.18782917026073	21.233251059705328	22.041088687206322	23.07784158285785	23.442632853507234	20.00960015086621	22.419049989270047	25.274116062512977	18.956010609176747	21.75138587309456	20.964167427171056	20.054509309790298	21.399242224659762	20.674444646137918	17.742997370382216	24.382048623473768	17.998416209938735	20.49097957423618	23.804874993408852	19.149572211763804	24.542042884630114	23.436617925986706	20.400314938476612	21.418071138316485	17.85167802986173	22.893946130837193	19.843749892624782	20.73378189893667	20.678199016323603	22.257181216333596	19.127565930651972	24.590828601479743	22.777373717446974	22.677668167764143	20.235789574293975	18.783245159505594	23.645646372798943	19.621834594993878	26.8582881504606	17.509932354927862	25.129238639829165	25.308206193023842	22.699508879291628	25.46642852086457	21.274891429576083	19.715402332690672	20.235267992090147	20.263597919483633	21.77986978700926	23.17000230984928	17.94863394974696	19.874599089113175	20.744226547835304	20.833323695238253	21.254924144834195	19.892821879219394	21.945226340721774	19.866247561294287	22.515624065750224	20.504783997407603	20.25910126939045	20.58891991184145	21.406992979115497	19.722989234794728	21.43585857551298	22.105270884464463	25.006014109391227	32.34827868633842	24.7011681282596	25.218554002741595	19.659007659496233	18.92637756740893	20.01779822353866	22.0396168087906	22.62615981922753	21.94834873144302	21.680471073562906	21.57437515977316	23.999513931552833	23.451596951678923	19.06736968863981	17.685608857404507	21.42359210277789	23.861342215856368	23.14518216783656	25.582804415843206	22.475973129155047	22.22073723302786	19.675756225231815	20.605198080511418	19.58851647319472	19.881611166762482	25.544471542936904	21.163931140695386	23.335475845171015	23.789522053970554	19.799040157010637	20.864823617603545	19.334570090177117	20.258088626710524	20.358731761374088	22.505774381111507	24.865582375600923	25.82750913901389	23.913173828417	21.56751100325423	23.455123492784207	18.25259438780317	22.7347709272886	23.566492488892074	20.583615300842393	24.11855495059793	24.25011422198038	22.03569608849809	19.7117067283655	24.426760360814708	21.234308836190614	24.86128360286821	21.46011663864846	18.710848005458107	20.593992089170715	22.751709390836915	20.05033700159568	18.710156675302105	21.68540834889514	17.53258682912333	23.257878133992335	22.579559966688972	23.007268358573825	24.56341874428744	21.97906208600332	22.146556436879237	20.975645683369756	24.10875879592555	24.056925072528877	23.255851615203404	19.733920981151034	20.709458706409503	25.571420383621682	19.815330146571643	21.023372691380846	20.613260255350557	26.43852352735361	21.507688160815263	18.86753150461333	20.59828957782844	32.34827868633842	23.26285199266718	20.050686767909323	25.65979784804329	17.397575585671557	20.60384241855504	21.2374824653404	22.132327490773548	21.253339944398103	21.897499116512936	21.450818579998728	22.65390241461101	21.484166935247558	32.34827868633842	22.52512621202323	23.88482893741312	21.863570389936132	20.74866245960761	22.455884516278907	22.565484752246284	22.354075860723864	22.316593427825232
shuffle_k00300000841.tsv	20.732473201494823	32.34827868633842	18.845591209898213	27.40597037329839	18.540350758848266	24.296026329592323	21.45529694722346	19.423520074569158	23.460205834137668	19.27154894941586	19.84101217493496	14.499430614515108	17.792768068544824	20.40579491659059	16.543962455983795	22.089461327391714	22.15436687583018	21.441739728896867	22.01630231316323	20.395373333563008	24.591085397428596	20.210216675176774	21.58419516894805	18.354716398629645	19.081307550611317	17.733540469820237	25.21495335405157	21.075761082368277	20.590713308376866	19.57053142922323	23.073633617341645	24.832897673526542	20.179447677273394	20.947347711979514	22.319051230252636	17.94829691883578	20.09251059745525	17.238876545296918	20.507212419184384	18.52420210333454	21.528425475964106	20.588757403709543	32.34827868633842	23.47258688934066	18.621449625388802	21.65145942070709	17.51181977349983	22.314939031183457	20.73202476648738	22.957803452632223	24.47540087809063	21.454179001955353	20.58739994650367	19.936968852788322	22.07476100094979	19.083260880352814	32.34827868633842	17.04328739907026	25.673027606742576	20.745825483135015	16.070829477295057	24.13987745988595	23.47204324277358	19.523749573453745	23.409943562041295	16.654487910422127	21.774769354789704	21.300890333785887	22.487089806874174	20.534047043357134	21.32074901556225	23.60828996790387	19.6163863098314	23.528655996559305	20.035237188316945	20.5074477718709	20.741726273085604	19.05687432204736	20.467856110142606	21.07406374552604	22.881505682037297	0.0	23.462718317027925	22.47429115653488	21.927369235693227	25.16907862545676	17.300274742026804	16.024943650510405	16.17429082202984	21.079331816628883	22.241089633988977	23.063325640140526	18.096428955347548	24.420734414150374	23.80449381501259	32.34827868633842	19.36692356314967	21.38156541855543	19.20807893261791	15.60909776897794	32.34827868633842	23.56921068553571	19.988317325560896	19.574272395001262	20.916298711287933	20.722728593371553	23.633558598324953	15.985656653611054	32.34827868633842	21.613683014566114	23.82773676367728	17.889253529047068	19.894764065765592	19.613184068913874	20.877571131831026	19.404939503096905	21.4021885953242	21.34647790465719	22.14524311244166	22.133298345396714	22.01831797233154	23.605639919546192	17.968131671527594	25.65805713273967	17.8409165003513	19.102400554486685	20.529334276757	18.830867421829677	19.318007266847648	21.16795058811825	21.67978395484238	16.636155300797054	20.372526274298487	18.811308630914972	22.975397045600495	19.38295041062572	19.185885908137454	21.057222052954874	19.91112114461861	18.449486859312493	20.837899600828187	24.042383441340217	32.34827868633842	18.938880310760183	20.898066656864295	19.05888850336258	32.34827868633842	19.203897222310587	25.96210397792404	24.033859079357654	22.480468529736257	21.521008841896965	26.580896443932303	22.04419106689036	19.190088429960994	23.438516027417737	19.890456904519024	19.741271370919645	22.407026903726113	22.139042800868587	19.507580468444075	20.241118606624525	18.789703235546842	19.883383600721732	18.74829895909556	17.92440142340517	20.395179206166986	20.294766303699877	19.58714019741153	21.43990061750272	23.826689246145264	20.28675642065667	19.19332324332781	18.7127932785653	19.67043595000038	20.328968418919228	22.93387327909721	22.096027727514826	21.693334761252945	21.27016830070834	22.926872585033486	19.702087997625053	32.34827868633842	18.8981180535914	21.992926245512614	21.696269863555656	20.392561396978575	25.241303011398205	19.018582428385418	21.542247865337753	19.602788218962857	24.499382428638732	19.359858338486568	20.98313894317963	19.417806191408328	22.167843135312157	19.883159457422124	23.43676504748527	21.18677029921483	21.29875563519042	22.83704225692961	21.46609479825999	23.134302185405325	24.31214636679586	19.491679709118838	19.707845286326513	23.410550911916406	21.42255725933821	20.349936282256788	19.243384202011708	24.972916323899707	20.17821840427627	20.61208453343706	21.438490185564056	18.685018239854042	21.68028371373215	17.4519370316143	20.574047725232866	19.98757312433973	23.691397930831595	22.814443973984297	22.772283736553437	21.207971807456346	25.37813242535782	20.593440558528336	19.768170843529077	19.760441115281346	23.657837493082333	22.454924731310733	17.59830354746968	15.910189574716092	21.65635555002539	19.845340375402408	20.249250646446875	18.18751934103849	20.916187474677706	21.47705084616783	22.10071476826021	18.90193709207465	20.638402076205935	16.82896256726573	22.277262219970794	18.712826998437535	21.201681747728564	17.941578447019687	20.588099724112613	19.821927956940737	24.965005754761442	21.381492822092746	19.304293023300573	16.661242320716575	16.180825623272526	24.267835160400818	19.892567533518765	27.029031993856776	23.266467277726203	25.418878960912792	25.473712884717767	19.532136692600087	22.896208935318036	21.12532829206171	18.311204885863496	21.101122730469548	18.975471693856335	21.29955138981046	21.97290428917723	17.005312183277766	18.373980242096472	20.203782173320143	19.972236799860518	18.928627749166136	20.540016045110264	21.622106341423454	18.71065706271847	20.119391159720003	19.71733171563152	21.401003596538924	22.73094203080571	20.66926960454773	19.139936485814165	20.66272706782406	19.32749877934568	25.15831821934223	23.42263668564709	21.81527095462146	23.660866822559985	19.366065177278315	18.841450804798615	19.84891955114047	22.638089479974493	22.258344398587965	17.54966376550122	20.940379586799313	20.48274405564991	21.953559633512644	20.973812041207264	15.635842229431564	19.42663791073139	21.08795019962361	21.14557642654064	23.656775097078857	26.08446168650249	22.966405995455926	20.41564595858388	20.485984692811787	20.184406858657187	18.603919631739874	16.279925229203307	32.34827868633842	19.92929834281939	22.54320225563327	18.610934258292527	22.970588958999173	22.112318917648782	19.247290438542947	19.105682228723666	17.10190056829559	19.867271497059196	24.187041209271385	25.124723292035252	21.25851961688642	22.865318751075858	22.532090258417135	18.674875557686615	19.782484892736306	22.08398365206405	19.94748409616946	25.388237148423944	23.71519604921044	19.793556414354704	18.537256082973652	22.919865098370533	22.03341831800687	25.131429032258072	20.31783109148723	18.915679842499525	19.590411754313525	22.1286497360835	20.526246369232716	18.990165612996357	21.056086528813253	18.44185623937051	32.34827868633842	22.179059472629817	21.670868862667618	26.035927060647662	20.88116841192075	21.312590886899724	21.79714064222852	19.83786688609676	22.443347796563287	23.928637818521835	20.02270562760675	21.500996051184366	22.21240808311067	15.92531446734772	21.366674974139585	17.179301842041035	26.717986867043052	19.999332029505695	22.816860577449678	20.03988639171868	16.711182962627188	21.21768033980852	22.371133642743256	21.29454832398404	20.213585056205197	22.39010497211639	20.532610864611048	18.414093762329692	18.38803715751891	22.50990333912789	21.14535613644262	23.812807697108944	20.837211967246795	15.413663192792969	19.85791422824004	25.05431667079832	18.699162297575764	19.279786852533597	22.469900109026486	22.681326615623302	23.47098396200088	19.875054238673393
